Name,Symbol,Market Cap,Date,Rank
WAVESWaves,WAVES,"$628,801,631.93",2018-02-28,35
RHOCRChain,RHOC,"$624,516,499.79",2018-02-28,36
BTSBitShares,BTS,"$577,059,068.11",2018-02-28,37
SNTStatus,SNT,"$566,440,274.02",2018-02-28,38
AEAeternity,AE,"$530,448,434.64",2018-02-28,39
DCRDecred,DCR,"$509,458,948.77",2018-02-28,40
REPAugur,REP,"$504,363,201.14",2018-02-28,41
ZRX0x,ZRX,"$472,136,291.05",2018-02-28,42
WTCWaltonchain,WTC,"$464,867,933.47",2018-02-28,43
VERIVeritaseum,VERI,"$437,549,200.74",2018-02-28,44
RRevain,R,"$423,286,554.19",2018-02-28,45
ETNElectroneum,ETN,"$416,566,565.31",2018-02-28,46
HCHyperCash,HC,"$389,261,023.19",2018-02-28,47
KCSKuCoin Shares,KCS,"$381,514,687.80",2018-02-28,48
ARDRArdor,ARDR,"$380,838,451.51",2018-02-28,49
KMDKomodo,KMD,"$378,654,028.08",2018-02-28,50
GASGas,GAS,"$368,040,861.05",2018-02-28,51
ARKArk,ARK,"$363,520,098.00",2018-02-28,52
BATBasic Attention Token,BAT,"$340,085,655.45",2018-02-28,53
BTMBytom,BTM,"$333,910,443.66",2018-02-28,54
SYSSyscoin,SYS,"$329,383,345.05",2018-02-28,55
CNXCryptonex,CNX,"$325,768,995.01",2018-02-28,56
DGBDigiByte,DGB,"$317,531,250.37",2018-02-28,57
ZILZilliqa,ZIL,"$315,974,678.36",2018-02-28,58
MONAMonaCoin,MONA,"$313,471,273.06",2018-02-28,59
LRCLoopring,LRC,"$310,801,127.16",2018-02-28,60
GNTGolem,GNT,"$303,508,907.35",2018-02-28,61
PIVXPIVX,PIVX,"$299,470,946.46",2018-02-28,62
VGXVoyager Token,VGX,"$296,190,220.52",2018-02-28,63
NASNebulas,NAS,"$289,763,211.25",2018-02-28,64
DRGNDragonchain,DRGN,"$286,289,519.87",2018-02-28,65
QASHQASH,QASH,"$282,431,927.32",2018-02-28,66
ELFaelf,ELF,"$276,726,096.87",2018-02-28,67
FCTFactom,FCT,"$274,954,434.93",2018-02-28,68
AIONAion,AION,"$266,195,653.97",2018-02-28,69
DENTDent,DENT,"$256,405,682.58",2018-02-28,70
POLYPolymath,POLY,"$253,484,280.14",2018-02-28,71
GBYTEObyte,GBYTE,"$253,420,452.17",2018-02-28,72
GXCGXChain,GXC,"$239,467,034.34",2018-02-28,73
RDDReddCoin,RDD,"$237,414,772.35",2018-02-28,74
FUNFunFair,FUN,"$232,194,588.96",2018-02-28,75
KNCKyber Network,KNC,"$231,646,895.51",2018-02-28,76
LINKChainlink,LINK,"$231,506,341.70",2018-02-28,77
BTXBitcore,BTX,"$229,249,427.98",2018-02-28,78
IOSTIOST,IOST,"$228,035,388.35",2018-02-28,79
KINKin,KIN,"$217,934,700.56",2018-02-28,80
XZCZcoin,XZC,"$215,807,963.76",2018-02-28,81
SALTSALT,SALT,"$211,592,698.94",2018-02-28,82
NEBLNeblio,NEBL,"$206,459,172.95",2018-02-28,83
POWRPower Ledger,POWR,"$204,848,967.51",2018-02-28,84
DCNDentacoin,DCN,"$198,108,150.74",2018-02-28,85
BNTBancor,BNT,"$189,306,585.41",2018-02-28,86
NXTNxt,NXT,"$188,873,194.22",2018-02-28,87
ENGEnigma,ENG,"$186,094,968.25",2018-02-28,88
PARTParticl,PART,"$182,777,925.29",2018-02-28,89
REQRequest,REQ,"$178,007,889.64",2018-02-28,90
CNDCindicator,CND,"$175,060,137.54",2018-02-28,91
BLOCKBlocknet,BLOCK,"$173,345,198.43",2018-02-28,92
MAIDMaidSafeCoin,MAID,"$172,155,510.56",2018-02-28,93
PLRPillar,PLR,"$171,124,545.07",2018-02-28,94
GAMEGameCredits,GAME,"$159,814,502.97",2018-02-28,95
VTCVertcoin,VTC,"$159,459,391.78",2018-02-28,96
QSPQuantstamp,QSP,"$155,400,926.91",2018-02-28,97
PAYTenX,PAY,"$155,120,375.13",2018-02-28,98
AGISingularityNET,AGI,"$152,850,331.33",2018-02-28,99
SMARTSmartCash,SMART,"$149,415,449.02",2018-02-28,100
GNOGnosis,GNO,"$145,473,505.20",2018-02-28,101
EMCEmercoin,EMC,"$144,774,622.99",2018-02-28,102
WAXPWAX,WAXP,"$143,432,923.81",2018-02-28,103
ENJEnjin Coin,ENJ,"$137,739,607.37",2018-02-28,104
ICNIconomi,ICN,"$137,611,207.01",2018-02-28,105
SANSantiment Network Token,SAN,"$135,958,862.15",2018-02-28,106
RDNRaiden Network Token,RDN,"$133,167,723.54",2018-02-28,107
BTCDBitcoinDark,BTCD,"$132,026,757.99",2018-02-28,108
IGNISIgnis,IGNIS,"$125,847,137.22",2018-02-28,109
ZENHorizen,ZEN,"$125,728,560.32",2018-02-28,110
SUBSubstratum,SUB,"$124,723,910.99",2018-02-28,111
BCOBridgeCoin,BCO,"$124,431,727.41",2018-02-28,112
POEPo.et,POE,"$120,466,085.16",2018-02-28,113
STORMStorm,STORM,"$118,580,177.70",2018-02-28,114
STORJStorj,STORJ,"$118,305,883.71",2018-02-28,115
CVCCivic,CVC,"$117,976,442.46",2018-02-28,116
XDNDigitalNote,XDN,"$115,696,379.48",2018-02-28,117
PURAPura,PURA,"$113,761,778.88",2018-02-28,118
SKYSkycoin,SKY,"$113,581,512.81",2018-02-28,119
HPBHigh Performance Blockchain,HPB,"$112,967,322.68",2018-02-28,120
NAVNavCoin,NAV,"$112,756,586.04",2018-02-28,121
RLCiExec RLC,RLC,"$112,390,589.86",2018-02-28,122
MANADecentraland,MANA,"$110,516,660.12",2018-02-28,123
ACTAchain,ACT,"$108,960,521.22",2018-02-28,124
TNBTime New Bank,TNB,"$107,224,755.85",2018-02-28,125
NULSNULS,NULS,"$104,099,521.64",2018-02-28,126
LENDAave,LEND,"$103,428,469.43",2018-02-28,127
ZCLZClassic,ZCL,"$102,810,012.35",2018-02-28,128
ANTAragon,ANT,"$101,869,845.69",2018-02-28,129
PRLOyster,PRL,"$100,809,556.24",2018-02-28,130
MCOMCO,MCO,"$98,123,503.68",2018-02-28,131
GVTGenesis Vision,GVT,"$97,586,516.46",2018-02-28,132
PACPAC Global,PAC,"$97,085,558.85",2018-02-28,133
NXSNexus,NXS,"$96,702,800.46",2018-02-28,134
PHXRed Pulse Phoenix,PHX,"$95,684,545.68",2018-02-28,135
VEEBLOCKv,VEE,"$95,508,724.52",2018-02-28,136
DEWDEW,DEW,"$95,128,707.58",2018-02-28,137
MDSMediShares,MDS,"$94,483,094.39",2018-02-28,138
ADXAdEx,ADX,"$93,358,688.45",2018-02-28,139
UBQUbiq,UBQ,"$90,230,290.77",2018-02-28,140
XPExperience Points,XP,"$89,807,937.24",2018-02-28,141
MEDMediBloc,MED,"$88,971,966.90",2018-02-28,142
DTRDynamic Trading Rights,DTR,"$87,946,540.85",2018-02-28,143
XASAsch,XAS,"$87,281,025.14",2018-02-28,144
SPHTXSophiaTX,SPHTX,"$85,737,709.22",2018-02-28,145
PPPPayPie,PPP,"$85,311,140.12",2018-02-28,146
THETATHETA,THETA,"$84,913,653.90",2018-02-28,147
MTLMetal,MTL,"$84,637,983.07",2018-02-28,148
BLZBluzelle,BLZ,"$83,856,932.22",2018-02-28,149
INKInk,INK,"$83,438,876.31",2018-02-28,150
BCPTBlockmason Credit Protocol,BCPT,"$82,197,292.29",2018-02-28,151
TELTelcoin,TEL,"$81,279,502.74",2018-02-28,152
BIXBibox Token,BIX,"$78,745,947.81",2018-02-28,153
ITCIoT Chain,ITC,"$76,589,110.34",2018-02-28,154
VIBEVIBE,VIBE,"$76,501,139.16",2018-02-28,155
C20CRYPTO20,C20,"$76,484,258.64",2018-02-28,156
EDOEidoo,EDO,"$76,090,498.45",2018-02-28,157
MNXMinexCoin,MNX,"$76,009,515.09",2018-02-28,158
SNMSONM,SNM,"$75,927,152.09",2018-02-28,159
DTADATA,DTA,"$75,490,731.01",2018-02-28,160
PPCPeercoin,PPC,"$74,542,864.94",2018-02-28,161
AMBAmbrosus,AMB,"$73,759,123.70",2018-02-28,162
JNTJibrel Network,JNT,"$72,373,482.58",2018-02-28,163
BAYBitBay,BAY,"$71,485,567.43",2018-02-28,164
DBCDeepBrain Chain,DBC,"$71,443,299.20",2018-02-28,165
EDGEdgeless,EDG,"$71,401,484.58",2018-02-28,166
COBCobinhood,COB,"$71,148,661.68",2018-02-28,167
APPCAppCoins,APPC,"$69,303,056.46",2018-02-28,168
XBYXTRABYTES,XBY,"$68,298,079.82",2018-02-28,169
HTMLHTMLCOIN,HTML,"$67,954,568.50",2018-02-28,170
ASTAirSwap,AST,"$66,510,893.40",2018-02-28,171
EMC2Einsteinium,EMC2,"$66,340,950.37",2018-02-28,172
MLNMelon,MLN,"$65,644,808.89",2018-02-28,173
WGRWagerr,WGR,"$65,585,250.65",2018-02-28,174
RCNRipio Credit Network,RCN,"$65,447,232.28",2018-02-28,175
SNGLSSingularDTV,SNGLS,"$65,280,595.42",2018-02-28,176
OSTOST,OST,"$65,140,938.12",2018-02-28,177
BURSTBurst,BURST,"$63,296,161.13",2018-02-28,178
GTOGifto,GTO,"$61,804,614.12",2018-02-28,179
CMTCyberMiles,CMT,"$61,467,838.59",2018-02-28,180
XNSInsolar,XNS,"$60,783,373.08",2018-02-28,181
WPRWePower,WPR,"$60,517,090.12",2018-02-28,182
WABITael,WABI,"$59,821,385.10",2018-02-28,183
ETPMetaverse ETP,ETP,"$59,660,514.68",2018-02-28,184
DATAStreamr DATAcoin,DATA,"$59,406,199.05",2018-02-28,185
WINGSWings,WINGS,"$59,159,293.28",2018-02-28,186
QRLQuantum Resistant Ledger,QRL,"$58,088,214.40",2018-02-28,187
FUELEtherparty,FUEL,"$58,016,378.77",2018-02-28,188
XCPCounterparty,XCP,"$57,431,439.11",2018-02-28,189
LBCLBRY Credits,LBC,"$57,289,802.66",2018-02-28,190
BRDBread,BRD,"$57,210,416.36",2018-02-28,191
SPANKSpankChain,SPANK,"$56,399,364.66",2018-02-28,192
SRNSIRIN LABS Token,SRN,"$56,297,095.35",2018-02-28,193
UTKUtrust,UTK,"$56,010,796.81",2018-02-28,194
NLGGulden,NLG,"$55,961,052.80",2018-02-28,195
MGOMobileGo,MGO,"$54,934,337.68",2018-02-28,196
CLOAKCloakCoin,CLOAK,"$54,749,595.36",2018-02-28,197
NGCNAGA,NGC,"$54,052,653.89",2018-02-28,198
AGRSAgoras Tokens,AGRS,"$53,962,281.58",2018-02-28,199
VIAViacoin,VIA,"$53,612,415.44",2018-02-28,200
BTCBitcoin,BTC,"$118,204,683,668.04",2018-03-31,1
ETHEthereum,ETH,"$39,066,094,435.26",2018-03-31,2
XRPXRP,XRP,"$20,030,183,391.94",2018-03-31,3
BCHBitcoin Cash,BCH,"$11,682,401,697.57",2018-03-31,4
LTCLitecoin,LTC,"$6,515,954,282.28",2018-03-31,5
EOSEOS,EOS,"$4,574,168,861.29",2018-03-31,6
ADACardano,ADA,"$4,042,525,628.75",2018-03-31,7
XLMStellar,XLM,"$3,835,845,719.09",2018-03-31,8
NEONeo,NEO,"$3,258,127,479.55",2018-03-31,9
MIOTAIOTA,MIOTA,"$2,994,430,916.83",2018-03-31,10
XMRMonero,XMR,"$2,852,332,681.66",2018-03-31,11
DASHDash,DASH,"$2,439,549,943.35",2018-03-31,12
USDTTether,USDT,"$2,288,893,397.64",2018-03-31,13
TRXTRON,TRX,"$2,233,594,579.37",2018-03-31,14
XEMNEM,XEM,"$1,989,932,611.36",2018-03-31,15
ETCEthereum Classic,ETC,"$1,449,460,456.98",2018-03-31,16
QTUMQtum,QTUM,"$1,260,612,414.51",2018-03-31,17
VENVechain [Token],VEN,"$1,243,203,227.34",2018-03-31,18
BNBBinance Coin,BNB,"$1,094,689,978.11",2018-03-31,19
ICXICON,ICX,"$854,054,162.75",2018-03-31,20
OMGOmiseGO,OMG,"$840,284,566.68",2018-03-31,21
LSKLisk,LSK,"$779,135,929.90",2018-03-31,22
BTGBitcoin Gold,BTG,"$750,096,269.13",2018-03-31,23
NANONano,NANO,"$748,993,755.35",2018-03-31,24
ZECZcash,ZEC,"$668,366,598.58",2018-03-31,25
XVGVerge,XVG,"$576,006,879.81",2018-03-31,26
BTMBytom,BTM,"$522,815,058.05",2018-03-31,27
DGDDigixDAO,DGD,"$490,530,700.68",2018-03-31,28
PPTPopulous,PPT,"$452,086,560.53",2018-03-31,29
STEEMSteem,STEEM,"$390,757,035.70",2018-03-31,30
BCNBytecoin,BCN,"$389,911,419.67",2018-03-31,31
AEAeternity,AE,"$369,706,157.30",2018-03-31,32
STRATStratis,STRAT,"$367,023,508.48",2018-03-31,33
WAVESWaves,WAVES,"$362,897,443.77",2018-03-31,34
SCSiacoin,SC,"$360,107,637.17",2018-03-31,35
BCDBitcoin Diamond,BCD,"$355,081,527.88",2018-03-31,36
BTSBitShares,BTS,"$334,499,895.02",2018-03-31,37
RHOCRChain,RHOC,"$328,836,666.99",2018-03-31,38
DOGEDogecoin,DOGE,"$320,911,228.25",2018-03-31,39
MKRMaker,MKR,"$319,964,076.74",2018-03-31,40
SNTStatus,SNT,"$308,304,438.60",2018-03-31,41
ZILZilliqa,ZIL,"$304,392,692.47",2018-03-31,42
VERIVeritaseum,VERI,"$291,989,962.20",2018-03-31,43
REPAugur,REP,"$286,546,571.73",2018-03-31,44
ZRX0x,ZRX,"$285,349,123.24",2018-03-31,45
DCRDecred,DCR,"$279,805,208.58",2018-03-31,46
WTCWaltonchain,WTC,"$254,063,750.74",2018-03-31,47
KMDKomodo,KMD,"$246,447,211.70",2018-03-31,48
HCHyperCash,HC,"$243,914,765.92",2018-03-31,49
AIONAion,AION,"$232,070,303.03",2018-03-31,50
ONTOntology,ONT,"$231,612,153.30",2018-03-31,51
ARDRArdor,ARDR,"$225,200,805.88",2018-03-31,52
LRCLoopring,LRC,"$219,733,719.63",2018-03-31,53
QASHQASH,QASH,"$214,541,333.91",2018-03-31,54
CNXCryptonex,CNX,"$211,003,930.66",2018-03-31,55
KCSKuCoin Shares,KCS,"$207,549,623.40",2018-03-31,56
ARKArk,ARK,"$203,894,099.81",2018-03-31,57
IOSTIOST,IOST,"$202,287,621.80",2018-03-31,58
PIVXPIVX,PIVX,"$199,600,778.09",2018-03-31,59
BATBasic Attention Token,BAT,"$195,289,298.89",2018-03-31,60
MONAMonaCoin,MONA,"$182,974,071.25",2018-03-31,61
NASNebulas,NAS,"$181,351,394.65",2018-03-31,62
DGBDigiByte,DGB,"$177,126,408.72",2018-03-31,63
FCTFactom,FCT,"$168,381,026.97",2018-03-31,64
GNTGolem,GNT,"$167,609,814.81",2018-03-31,65
RRevain,R,"$163,166,171.07",2018-03-31,66
GXCGXChain,GXC,"$162,162,294.39",2018-03-31,67
GASGas,GAS,"$157,579,203.50",2018-03-31,68
VGXVoyager Token,VGX,"$154,761,491.48",2018-03-31,69
DRGNDragonchain,DRGN,"$149,790,019.80",2018-03-31,70
SYSSyscoin,SYS,"$146,355,229.72",2018-03-31,71
FUNFunFair,FUN,"$142,049,753.72",2018-03-31,72
STORMStorm,STORM,"$141,643,898.16",2018-03-31,73
KINKin,KIN,"$138,784,766.56",2018-03-31,74
MITHMithril,MITH,"$137,457,618.08",2018-03-31,75
ETNElectroneum,ETN,"$135,331,133.48",2018-03-31,76
KNCKyber Network,KNC,"$133,927,594.95",2018-03-31,77
ELFaelf,ELF,"$131,399,407.98",2018-03-31,78
XZCZcoin,XZC,"$129,808,997.07",2018-03-31,79
SUBSubstratum,SUB,"$122,211,190.78",2018-03-31,80
SALTSALT,SALT,"$114,873,253.26",2018-03-31,81
RDDReddCoin,RDD,"$112,451,622.32",2018-03-31,82
NCASHNucleus Vision,NCASH,"$111,805,709.24",2018-03-31,83
NXTNxt,NXT,"$111,687,493.88",2018-03-31,84
GBYTEObyte,GBYTE,"$108,946,682.88",2018-03-31,85
SKYSkycoin,SKY,"$108,564,768.57",2018-03-31,86
ENGEnigma,ENG,"$108,086,305.35",2018-03-31,87
REQRequest,REQ,"$106,044,263.46",2018-03-31,88
MAIDMaidSafeCoin,MAID,"$103,831,577.01",2018-03-31,89
POWRPower Ledger,POWR,"$101,856,453.09",2018-03-31,90
NEBLNeblio,NEBL,"$101,506,175.28",2018-03-31,91
DENTDent,DENT,"$100,996,767.00",2018-03-31,92
DROPDropil,DROP,"$99,400,798.67",2018-03-31,93
LINKChainlink,LINK,"$98,059,956.73",2018-03-31,94
ACTAchain,ACT,"$96,872,741.65",2018-03-31,95
BNTBancor,BNT,"$96,610,408.60",2018-03-31,96
DCNDentacoin,DCN,"$96,405,625.85",2018-03-31,97
EMCEmercoin,EMC,"$94,541,302.33",2018-03-31,98
GNXGenaro Network,GNX,"$92,011,667.19",2018-03-31,99
CNDCindicator,CND,"$90,462,449.48",2018-03-31,100
PAYTenX,PAY,"$90,180,992.52",2018-03-31,101
NULSNULS,NULS,"$88,810,405.73",2018-03-31,102
STORJStorj,STORJ,"$87,904,309.96",2018-03-31,103
PARTParticl,PART,"$87,066,344.80",2018-03-31,104
NXSNexus,NXS,"$82,569,734.24",2018-03-31,105
POLYPolymath,POLY,"$82,149,246.00",2018-03-31,106
MANMatrix AI Network,MAN,"$81,816,485.52",2018-03-31,107
GVTGenesis Vision,GVT,"$80,587,357.78",2018-03-31,108
MNXMinexCoin,MNX,"$80,507,322.88",2018-03-31,109
CSCredits,CS,"$80,240,109.81",2018-03-31,110
MTLMetal,MTL,"$79,606,816.91",2018-03-31,111
POAPOA,POA,"$77,327,618.72",2018-03-31,112
PLRPillar,PLR,"$77,022,495.47",2018-03-31,113
ENJEnjin Coin,ENJ,"$76,152,260.52",2018-03-31,114
ICNIconomi,ICN,"$74,709,634.04",2018-03-31,115
MANADecentraland,MANA,"$74,367,723.84",2018-03-31,116
AUTOCube,AUTO,"$73,037,368.90",2018-03-31,117
BTXBitcore,BTX,"$72,852,293.04",2018-03-31,118
VTCVertcoin,VTC,"$71,710,598.04",2018-03-31,119
PRLOyster,PRL,"$71,009,732.26",2018-03-31,120
CVCCivic,CVC,"$70,265,748.32",2018-03-31,121
WAXPWAX,WAXP,"$69,613,631.07",2018-03-31,122
GAMEGameCredits,GAME,"$69,514,438.99",2018-03-31,123
DTRDynamic Trading Rights,DTR,"$68,983,375.74",2018-03-31,124
RDNRaiden Network Token,RDN,"$68,904,461.41",2018-03-31,125
THETATHETA,THETA,"$68,528,705.69",2018-03-31,126
BTCDBitcoinDark,BTCD,"$68,273,184.94",2018-03-31,127
BLOCKBlocknet,BLOCK,"$67,589,859.17",2018-03-31,128
RLCiExec RLC,RLC,"$67,286,123.92",2018-03-31,129
AGISingularityNET,AGI,"$66,032,179.56",2018-03-31,130
GNOGnosis,GNO,"$64,140,220.59",2018-03-31,131
QSPQuantstamp,QSP,"$63,268,823.99",2018-03-31,132
SMARTSmartCash,SMART,"$62,343,020.25",2018-03-31,133
TNBTime New Bank,TNB,"$61,888,726.55",2018-03-31,134
MCOMCO,MCO,"$61,583,596.82",2018-03-31,135
SANSantiment Network Token,SAN,"$61,526,978.69",2018-03-31,136
ANTAragon,ANT,"$59,500,388.91",2018-03-31,137
POEPo.et,POE,"$58,887,745.17",2018-03-31,138
IGNISIgnis,IGNIS,"$57,252,405.78",2018-03-31,139
DEWDEW,DEW,"$57,244,179.86",2018-03-31,140
ZENHorizen,ZEN,"$56,165,788.32",2018-03-31,141
NAVNavCoin,NAV,"$54,178,012.19",2018-03-31,142
PPPPayPie,PPP,"$54,083,071.95",2018-03-31,143
TKYTHEKEY,TKY,"$53,681,632.85",2018-03-31,144
SRNSIRIN LABS Token,SRN,"$53,498,606.57",2018-03-31,145
FSNFusion,FSN,"$53,419,668.89",2018-03-31,146
ABTArcblock,ABT,"$53,242,880.45",2018-03-31,147
BOSBOScoin,BOS,"$52,680,585.58",2018-03-31,148
UBQUbiq,UBQ,"$52,193,054.09",2018-03-31,149
BLZBluzelle,BLZ,"$50,562,038.72",2018-03-31,150
GTOGifto,GTO,"$50,097,142.70",2018-03-31,151
TELTelcoin,TEL,"$49,428,503.82",2018-03-31,152
BIXBibox Token,BIX,"$49,148,320.28",2018-03-31,153
CMTCyberMiles,CMT,"$48,895,957.90",2018-03-31,154
LENDAave,LEND,"$48,257,469.47",2018-03-31,155
SMTSmartMesh,SMT,"$47,611,491.63",2018-03-31,156
HPBHigh Performance Blockchain,HPB,"$47,365,324.40",2018-03-31,157
EDOEidoo,EDO,"$47,052,033.25",2018-03-31,158
MEDMediBloc,MED,"$46,904,742.43",2018-03-31,159
EVNEnvion,EVN,"$46,465,116.13",2018-03-31,160
XASAsch,XAS,"$46,303,150.01",2018-03-31,161
ADXAdEx,ADX,"$45,872,929.95",2018-03-31,162
VEEBLOCKv,VEE,"$45,340,733.12",2018-03-31,163
XDNDigitalNote,XDN,"$45,290,066.34",2018-03-31,164
RUFFRuff,RUFF,"$44,517,240.02",2018-03-31,165
QRLQuantum Resistant Ledger,QRL,"$44,159,274.58",2018-03-31,166
DDDScry.info,DDD,"$44,111,422.44",2018-03-31,167
IONION,ION,"$43,724,590.29",2018-03-31,168
XPExperience Points,XP,"$43,149,793.21",2018-03-31,169
MDSMediShares,MDS,"$42,594,556.47",2018-03-31,170
EDGEdgeless,EDG,"$41,505,717.51",2018-03-31,171
XBYXTRABYTES,XBY,"$41,495,865.81",2018-03-31,172
SLSSaluS,SLS,"$41,284,719.47",2018-03-31,173
C20CRYPTO20,C20,"$40,969,786.88",2018-03-31,174
SPHTXSophiaTX,SPHTX,"$40,835,773.11",2018-03-31,175
RCNRipio Credit Network,RCN,"$40,358,887.17",2018-03-31,176
PURAPura,PURA,"$40,132,837.11",2018-03-31,177
LOOMLoom Network,LOOM,"$40,024,095.31",2018-03-31,178
DNTdistrict0x,DNT,"$39,928,253.00",2018-03-31,179
BCOBridgeCoin,BCO,"$39,775,436.64",2018-03-31,180
ITCIoT Chain,ITC,"$39,571,342.80",2018-03-31,181
UTKUtrust,UTK,"$39,158,585.63",2018-03-31,182
PHXRed Pulse Phoenix,PHX,"$38,983,238.91",2018-03-31,183
CRPTCrypterium,CRPT,"$38,730,739.70",2018-03-31,184
OSTOST,OST,"$38,674,155.70",2018-03-31,185
PPCPeercoin,PPC,"$38,639,316.77",2018-03-31,186
FTCFeathercoin,FTC,"$38,123,623.98",2018-03-31,187
DTADATA,DTA,"$37,813,154.10",2018-03-31,188
SNMSONM,SNM,"$37,596,548.49",2018-03-31,189
CSCCasinoCoin,CSC,"$37,393,997.23",2018-03-31,190
BAYBitBay,BAY,"$37,071,931.79",2018-03-31,191
WPRWePower,WPR,"$36,638,875.64",2018-03-31,192
PAYXPaypex,PAYX,"$35,614,987.87",2018-03-31,193
DATAStreamr DATAcoin,DATA,"$34,888,128.94",2018-03-31,194
AMBAmbrosus,AMB,"$34,705,386.12",2018-03-31,195
EMC2Einsteinium,EMC2,"$34,693,344.64",2018-03-31,196
ASTAirSwap,AST,"$34,522,390.37",2018-03-31,197
DBCDeepBrain Chain,DBC,"$34,274,356.44",2018-03-31,198
APPCAppCoins,APPC,"$33,716,571.88",2018-03-31,199
SNGLSSingularDTV,SNGLS,"$33,694,247.16",2018-03-31,200
BTCBitcoin,BTC,"$157,163,927,039.39",2018-04-30,1
ETHEthereum,ETH,"$66,423,677,058.77",2018-04-30,2
XRPXRP,XRP,"$32,802,077,801.71",2018-04-30,3
BCHBitcoin Cash,BCH,"$23,089,888,241.73",2018-04-30,4
EOSEOS,EOS,"$14,536,299,135.82",2018-04-30,5
ADACardano,ADA,"$8,901,229,627.92",2018-04-30,6
LTCLitecoin,LTC,"$8,363,087,655.54",2018-04-30,7
XLMStellar,XLM,"$7,886,499,826.94",2018-04-30,8
TRXTRON,TRX,"$6,165,640,640.86",2018-04-30,9
NEONeo,NEO,"$5,477,709,465.03",2018-04-30,10
MIOTAIOTA,MIOTA,"$5,460,051,118.44",2018-04-30,11
XMRMonero,XMR,"$3,875,589,918.22",2018-04-30,12
DASHDash,DASH,"$3,800,869,158.75",2018-04-30,13
XEMNEM,XEM,"$3,679,923,176.36",2018-04-30,14
USDTTether,USDT,"$2,414,528,485.16",2018-04-30,15
VENVechain [Token],VEN,"$2,361,561,263.79",2018-04-30,16
ETCEthereum Classic,ETC,"$2,199,400,467.77",2018-04-30,17
QTUMQtum,QTUM,"$2,004,858,512.17",2018-04-30,18
OMGOmiseGO,OMG,"$1,729,888,947.48",2018-04-30,19
ICXICON,ICX,"$1,680,440,641.22",2018-04-30,20
BNBBinance Coin,BNB,"$1,632,171,482.57",2018-04-30,21
LSKLisk,LSK,"$1,386,783,244.70",2018-04-30,22
BTGBitcoin Gold,BTG,"$1,243,553,010.36",2018-04-30,23
XVGVerge,XVG,"$1,153,495,294.18",2018-04-30,24
NANONano,NANO,"$1,120,684,298.19",2018-04-30,25
ZECZcash,ZEC,"$1,088,462,545.92",2018-04-30,26
AEAeternity,AE,"$1,045,883,416.19",2018-04-30,27
BCNBytecoin,BCN,"$1,011,425,371.15",2018-04-30,28
BTMBytom,BTM,"$994,123,463.27",2018-04-30,29
STEEMSteem,STEEM,"$993,732,212.79",2018-04-30,30
BTSBitShares,BTS,"$940,077,985.18",2018-04-30,31
SCSiacoin,SC,"$933,568,693.89",2018-04-30,32
PPTPopulous,PPT,"$906,540,148.44",2018-04-30,33
ONTOntology,ONT,"$878,389,586.54",2018-04-30,34
WANWanchain,WAN,"$870,090,934.22",2018-04-30,35
BCDBitcoin Diamond,BCD,"$854,046,031.84",2018-04-30,36
BTCPBitcoin Private,BTCP,"$834,701,019.78",2018-04-30,37
ZILZilliqa,ZIL,"$734,777,240.56",2018-04-30,38
WAVESWaves,WAVES,"$670,915,746.69",2018-04-30,39
STRATStratis,STRAT,"$668,939,386.73",2018-04-30,40
MKRMaker,MKR,"$648,345,695.87",2018-04-30,41
RHOCRChain,RHOC,"$626,820,628.78",2018-04-30,42
ZRX0x,ZRX,"$619,353,395.18",2018-04-30,43
DCRDecred,DCR,"$596,672,858.63",2018-04-30,44
DOGEDogecoin,DOGE,"$595,237,539.57",2018-04-30,45
SNTStatus,SNT,"$548,624,718.91",2018-04-30,46
DGDDigixDAO,DGD,"$538,291,076.66",2018-04-30,47
LRCLoopring,LRC,"$528,855,270.17",2018-04-30,48
XINMixin,XIN,"$510,445,273.80",2018-04-30,49
IOSTIOST,IOST,"$495,017,682.02",2018-04-30,50
AIONAion,AION,"$492,743,953.84",2018-04-30,51
WTCWaltonchain,WTC,"$481,689,687.70",2018-04-30,52
BATBasic Attention Token,BAT,"$479,717,642.07",2018-04-30,53
ELFaelf,ELF,"$474,567,681.55",2018-04-30,54
HCHyperCash,HC,"$473,892,343.16",2018-04-30,55
GNTGolem,GNT,"$464,185,814.24",2018-04-30,56
REPAugur,REP,"$442,427,692.41",2018-04-30,57
KMDKomodo,KMD,"$413,767,647.63",2018-04-30,58
DGBDigiByte,DGB,"$412,959,526.59",2018-04-30,59
ARDRArdor,ARDR,"$399,478,302.36",2018-04-30,60
ARKArk,ARK,"$368,895,457.19",2018-04-30,61
KNCKyber Network,KNC,"$354,608,194.36",2018-04-30,62
MITHMithril,MITH,"$346,559,656.13",2018-04-30,63
SUBSubstratum,SUB,"$327,802,694.05",2018-04-30,64
NASNebulas,NAS,"$325,115,398.41",2018-04-30,65
PIVXPIVX,PIVX,"$322,349,901.02",2018-04-30,66
MONAMonaCoin,MONA,"$310,209,826.54",2018-04-30,67
KCSKuCoin Shares,KCS,"$308,504,654.87",2018-04-30,68
CTXCCortex,CTXC,"$303,617,948.11",2018-04-30,69
QASHQASH,QASH,"$302,941,325.31",2018-04-30,70
GASGas,GAS,"$300,356,140.03",2018-04-30,71
DRGNDragonchain,DRGN,"$285,921,652.50",2018-04-30,72
